venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
2023 Cricket World Cup,,India,,,,,https://www.google.com/maps/search/?api=1&query=2023+Cricket+World+Cup%2C+India,,,[],[],[],true,https://www.facebook.com/icc,,,"official_site_links={'contact_url': 'https://www.cricketworldcup.com/about/contact-us/social-media', 'events_url': 'https://www.cricketworldcup.com/icc-events'}","[""https://en.wikipedia.org/wiki/2023_Cricket_World_Cup"",""https://www.wikidata.org/wiki/Q16057443"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2023+Cricket+World+Cup%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q16057443#P856"",""https://www.cricketworldcup.com/about/contact-us/social-media"",""https://www.cricketworldcup.com/icc-events"",""https://www.facebook.com/icc"",""https://www.eventbrite.com/d/india/2023+Cricket+World+Cup++India"",""https://www.ticketmaster.com/search?q=2023+Cricket+World+Cup++India"",""https://in.bookmyshow.com/explore/events-?search=2023 Cricket World Cup"",""https://insider.in/search?q=2023 Cricket World Cup""]"
2024 World Athletics Indoor Championships,,India,,,,,https://www.google.com/maps/search/?api=1&query=2024+World+Athletics+Indoor+Championships%2C+India,,,[],[],[],true,https://www.facebook.com/WorldAthletics,,,"official_site_links={'contact_url': 'https://www.worldathletics.org/about-iaaf/contact-us', 'events_url': 'https://worldathletics.org/competitions/world-athletics-indoor-championships/world-athletics-indoor-championships-7180312/event-calendar'}","[""https://en.wikipedia.org/wiki/2024_World_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q111308156"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2024+World+Athletics+Indoor+Championships%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q111308156#P856"",""https://www.worldathletics.org/about-iaaf/contact-us"",""https://worldathletics.org/competitions/world-athletics-indoor-championships/world-athletics-indoor-championships-7180312/event-calendar"",""https://www.facebook.com/WorldAthletics"",""https://www.eventbrite.com/d/india/2024+World+Athletics+Indoor+Championships++India"",""https://www.ticketmaster.com/search?q=2024+World+Athletics+Indoor+Championships++India"",""https://in.bookmyshow.com/explore/events-?search=2024 World Athletics Indoor Championships"",""https://insider.in/search?q=2024 World Athletics Indoor Championships""]"
29th Fantasia International Film Festival,,India,,,,,https://www.google.com/maps/search/?api=1&query=29th+Fantasia+International+Film+Festival%2C+India,,,[],[],[],true,https://www.facebook.com/FantasiaFilmFestival,,,"official_site_links={'contact_url': 'https://fantasiafestival.com/en/contact', 'events_url': 'https://fantasiafestival.com/en/festival-2025/special-events'}","[""https://en.wikipedia.org/wiki/29th_Fantasia_International_Film_Festival"",""https://www.wikidata.org/wiki/Q134963529"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=29th+Fantasia+International+Film+Festival%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q134963529#P856"",""https://fantasiafestival.com/en/contact"",""https://fantasiafestival.com/en/festival-2025/special-events"",""https://www.facebook.com/FantasiaFilmFestival"",""https://www.eventbrite.com/d/india/29th+Fantasia+International+Film+Festival++India"",""https://www.ticketmaster.com/search?q=29th+Fantasia+International+Film+Festival++India"",""https://in.bookmyshow.com/explore/events-?search=29th Fantasia International Film Festival"",""https://insider.in/search?q=29th Fantasia International Film Festival""]"
Anoushka Shankar,,India,,,,,https://www.google.com/maps/search/?api=1&query=Anoushka+Shankar%2C+India,,,[],[],[],true,http://facebook.com/AnoushkaShankar,,,official_site_links={'contact_url': 'https://www.anoushkashankar.com/contact'},"[""https://en.wikipedia.org/wiki/Anoushka_Shankar"",""https://www.wikidata.org/wiki/Q259379"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Anoushka+Shankar%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q259379#P856"",""https://www.anoushkashankar.com/contact"",""http://facebook.com/AnoushkaShankar"",""https://www.eventbrite.com/d/india/Anoushka+Shankar++India"",""https://www.ticketmaster.com/search?q=Anoushka+Shankar++India"",""https://in.bookmyshow.com/explore/events-?search=Anoushka Shankar"",""https://insider.in/search?q=Anoushka Shankar""]"
Bengal cricket team,,India,,,,,https://www.google.com/maps/search/?api=1&query=Bengal+cricket+team%2C+India,,,[],[],[],true,https://www.cricketassociationofbengal.com/currentnationalchampions.php,,,official_site_links={'contact_url': 'https://www.cricketassociationofbengal.com/contactus.php'},"[""https://en.wikipedia.org/wiki/Bengal_cricket_team"",""https://www.wikidata.org/wiki/Q1383848"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bengal+cricket+team%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1383848#P856"",""https://www.cricketassociationofbengal.com/contactus.php"",""https://www.cricketassociationofbengal.com/currentnationalchampions.php"",""https://www.eventbrite.com/d/india/Bengal+cricket+team++India"",""https://www.ticketmaster.com/search?q=Bengal+cricket+team++India"",""https://in.bookmyshow.com/explore/events-?search=Bengal cricket team"",""https://insider.in/search?q=Bengal cricket team""]"
"Birla Institute of Technology, Jaipur",,India,,,,,https://www.google.com/maps/search/?api=1&query=Birla+Institute+of+Technology%2C+Jaipur%2C+India,,,[],[],[],true,https://www.facebook.com/BITMesraRanchi,,,"official_site_links={'contact_url': 'http://bitmesra.ac.in/show/contacts/5', 'events_url': 'http://bitmesra.ac.in/events.html'}","[""https://en.wikipedia.org/wiki/Birla_Institute_of_Technology,_Jaipur"",""https://www.wikidata.org/wiki/Q24590285"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Birla+Institute+of+Technology%2C+Jaipur%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q24590285#P856"",""http://bitmesra.ac.in/show/contacts/5"",""http://bitmesra.ac.in/events.html"",""https://www.facebook.com/BITMesraRanchi"",""https://www.eventbrite.com/d/india/Birla+Institute+of+Technology%2C+Jaipur++India"",""https://www.ticketmaster.com/search?q=Birla+Institute+of+Technology%2C+Jaipur++India"",""https://in.bookmyshow.com/explore/events-?search=Birla Institute of Technology, Jaipur"",""https://insider.in/search?q=Birla Institute of Technology, Jaipur""]"
Eddfest,,India,,,,,https://www.google.com/maps/search/?api=1&query=Eddfest%2C+India,,,[],[],[],true,http://www.dnanetworks.com/,,,official_site_links={'events_url': 'https://dnanetworks.com/our-work/sports-events/'},"[""https://en.wikipedia.org/wiki/Eddfest"",""https://www.wikidata.org/wiki/Q5335776"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eddfest%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q5335776#P856"",""https://dnanetworks.com/our-work/sports-events/"",""http://www.dnanetworks.com/"",""https://www.eventbrite.com/d/india/Eddfest++India"",""https://www.ticketmaster.com/search?q=Eddfest++India"",""https://in.bookmyshow.com/explore/events-?search=Eddfest"",""https://insider.in/search?q=Eddfest""]"
India national football team,,India,,,,,https://www.google.com/maps/search/?api=1&query=India+national+football+team%2C+India,,,[],[],[],true,https://www.facebook.com/TheIndianFootballTeam,,,official_site_links={'contact_url': 'https://www.the-aiff.com/contact-us'},"[""https://en.wikipedia.org/wiki/India_national_football_team"",""https://www.wikidata.org/wiki/Q212206"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=India+national+football+team%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q212206#P856"",""https://www.the-aiff.com/contact-us"",""https://www.facebook.com/TheIndianFootballTeam"",""https://www.eventbrite.com/d/india/India+national+football+team++India"",""https://www.ticketmaster.com/search?q=India+national+football+team++India"",""https://in.bookmyshow.com/explore/events-?search=India national football team"",""https://insider.in/search?q=India national football team""]"
India national kabaddi team,,India,,,,,https://www.google.com/maps/search/?api=1&query=India+national+kabaddi+team%2C+India,,,[],[],[],true,https://www.facebook.com/IKFKabaddi/photos/a.106635155348645/106635128681981/,,,official_site_links={'contact_url': 'http://www.kabaddiikf.com/contact.php'},"[""https://en.wikipedia.org/wiki/India_national_kabaddi_team"",""https://www.wikidata.org/wiki/Q6019679"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=India+national+kabaddi+team%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q6019679#P856"",""http://www.kabaddiikf.com/contact.php"",""https://www.facebook.com/IKFKabaddi/photos/a.106635155348645/106635128681981/"",""https://www.eventbrite.com/d/india/India+national+kabaddi+team++India"",""https://www.ticketmaster.com/search?q=India+national+kabaddi+team++India"",""https://in.bookmyshow.com/explore/events-?search=India national kabaddi team"",""https://insider.in/search?q=India national kabaddi team""]"
International Kite Festival in Gujarat – Uttarayan,,India,,,,,https://www.google.com/maps/search/?api=1&query=International+Kite+Festival+in+Gujarat+%E2%80%93+Uttarayan%2C+India,,,[],[],[],true,https://www.facebook.com/ikf.tcgl,,,official_site_links={'contact_url': 'http://ikf.gujarattourism.com/contact.html'},"[""https://en.wikipedia.org/wiki/International_Kite_Festival_in_Gujarat_–_Uttarayan"",""https://www.wikidata.org/wiki/Q3005611"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=International+Kite+Festival+in+Gujarat+%E2%80%93+Uttarayan%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q3005611#P856"",""http://ikf.gujarattourism.com/contact.html"",""https://www.facebook.com/ikf.tcgl"",""https://www.eventbrite.com/d/india/International+Kite+Festival+in+Gujarat+%E2%80%93+Uttarayan++India"",""https://www.ticketmaster.com/search?q=International+Kite+Festival+in+Gujarat+%E2%80%93+Uttarayan++India"",""https://in.bookmyshow.com/explore/events-?search=International Kite Festival in Gujarat – Uttarayan"",""https://insider.in/search?q=International Kite Festival in Gujarat – Uttarayan""]"
National Centre for the Performing Arts (India),,India,,,,,https://www.google.com/maps/search/?api=1&query=National+Centre+for+the+Performing+Arts+%28India%29%2C+India,,,[],[],[],true,https://www.ncpamumbai.com/event/not-same-not-different-2/,,,"official_site_links={'contact_url': 'https://www.ncpamumbai.com/contact-us/', 'events_url': 'https://www.ncpamumbai.com/event-calendar'}","[""https://en.wikipedia.org/wiki/National_Centre_for_the_Performing_Arts_(India)"",""https://www.wikidata.org/wiki/Q17057162"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Centre+for+the+Performing+Arts+%28India%29%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q17057162#P856"",""https://www.ncpamumbai.com/contact-us/"",""https://www.ncpamumbai.com/event-calendar"",""https://www.ncpamumbai.com/event/not-same-not-different-2/"",""https://www.eventbrite.com/d/india/National+Centre+for+the+Performing+Arts+%28India%29++India"",""https://www.ticketmaster.com/search?q=National+Centre+for+the+Performing+Arts+%28India%29++India"",""https://in.bookmyshow.com/explore/events-?search=National Centre for the Performing Arts (India)"",""https://insider.in/search?q=National Centre for the Performing Arts (India)""]"
Nobel Peace Prize Concert,,India,,,,,https://www.google.com/maps/search/?api=1&query=Nobel+Peace+Prize+Concert%2C+India,,,[],[],[],true,http://nobelpeaceprizeconcert.org,,,official_site_links={'contact_url': 'http://nobelpeaceprizeconcert.org/t/contact_us/'},"[""https://en.wikipedia.org/wiki/Nobel_Peace_Prize_Concert"",""https://www.wikidata.org/wiki/Q2632696"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Nobel+Peace+Prize+Concert%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q2632696#P856"",""http://nobelpeaceprizeconcert.org/t/contact_us/"",""http://nobelpeaceprizeconcert.org"",""https://www.eventbrite.com/d/india/Nobel+Peace+Prize+Concert++India"",""https://www.ticketmaster.com/search?q=Nobel+Peace+Prize+Concert++India"",""https://in.bookmyshow.com/explore/events-?search=Nobel Peace Prize Concert"",""https://insider.in/search?q=Nobel Peace Prize Concert""]"
Pattie Boyd,,India,,,,,https://www.google.com/maps/search/?api=1&query=Pattie+Boyd%2C+India,,,[],[],[],true,https://pattieboyd.co.uk/books/,,,official_site_links={'contact_url': 'https://pattieboyd.co.uk/contact/'},"[""https://en.wikipedia.org/wiki/Pattie_Boyd"",""https://www.wikidata.org/wiki/Q234074"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Pattie+Boyd%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q234074#P856"",""https://pattieboyd.co.uk/contact/"",""https://pattieboyd.co.uk/books/"",""https://www.eventbrite.com/d/india/Pattie+Boyd++India"",""https://www.ticketmaster.com/search?q=Pattie+Boyd++India"",""https://in.bookmyshow.com/explore/events-?search=Pattie Boyd"",""https://insider.in/search?q=Pattie Boyd""]"
"The Half Moon, Putney",,India,,,,,https://www.google.com/maps/search/?api=1&query=The+Half+Moon%2C+Putney%2C+India,,,[],[],[],true,https://facebook.com/thehalfmoonputney,,,"official_site_links={'contact_url': 'https://www.halfmoon.co.uk/contact/', 'events_url': 'https://www.halfmoon.co.uk/pub-events/'}","[""https://en.wikipedia.org/wiki/The_Half_Moon,_Putney"",""https://www.wikidata.org/wiki/Q7738651"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=The+Half+Moon%2C+Putney%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7738651#P856"",""https://www.halfmoon.co.uk/contact/"",""https://www.halfmoon.co.uk/pub-events/"",""https://facebook.com/thehalfmoonputney"",""https://www.eventbrite.com/d/india/The+Half+Moon%2C+Putney++India"",""https://www.ticketmaster.com/search?q=The+Half+Moon%2C+Putney++India"",""https://in.bookmyshow.com/explore/events-?search=The Half Moon, Putney"",""https://insider.in/search?q=The Half Moon, Putney""]"
This Is Us Tour,,India,,,,,https://www.google.com/maps/search/?api=1&query=This+Is+Us+Tour%2C+India,,,[],[],[],true,https://facebook.com/backstreetboys,,,official_site_links={'events_url': 'http://www.backstreetboys.com/events'},"[""https://en.wikipedia.org/wiki/This_Is_Us_Tour"",""https://www.wikidata.org/wiki/Q2404898"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=This+Is+Us+Tour%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q2404898#P856"",""http://www.backstreetboys.com/events"",""https://facebook.com/backstreetboys"",""https://www.eventbrite.com/d/india/This+Is+Us+Tour++India"",""https://www.ticketmaster.com/search?q=This+Is+Us+Tour++India"",""https://in.bookmyshow.com/explore/events-?search=This Is Us Tour"",""https://insider.in/search?q=This Is Us Tour""]"
2017 FIFA U-17 World Cup,,India,,,,,https://www.google.com/maps/search/?api=1&query=2017+FIFA+U-17+World+Cup%2C+India,,,[],[],[],true,http://www.fifa.com/u17worldcup/index.html,,,,"[""https://en.wikipedia.org/wiki/2017_FIFA_U-17_World_Cup"",""https://www.wikidata.org/wiki/Q8350658"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2017+FIFA+U-17+World+Cup%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q8350658#P856"",""https://www.eventbrite.com/d/india/2017+FIFA+U-17+World+Cup++India"",""https://www.ticketmaster.com/search?q=2017+FIFA+U-17+World+Cup++India"",""https://in.bookmyshow.com/explore/events-?search=2017 FIFA U-17 World Cup"",""https://insider.in/search?q=2017 FIFA U-17 World Cup""]"
2025 India Open,,India,,,,,https://www.google.com/maps/search/?api=1&query=2025+India+Open%2C+India,,,[],[],[],true,https://sites.google.com/view/indiaopen,,,,"[""https://en.wikipedia.org/wiki/2025_India_Open"",""https://www.wikidata.org/wiki/Q131146998"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2025+India+Open%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q131146998#P856"",""https://www.eventbrite.com/d/india/2025+India+Open++India"",""https://www.ticketmaster.com/search?q=2025+India+Open++India"",""https://in.bookmyshow.com/explore/events-?search=2025 India Open"",""https://insider.in/search?q=2025 India Open""]"
2027 AFC Asian Cup,,India,,,,,https://www.google.com/maps/search/?api=1&query=2027+AFC+Asian+Cup%2C+India,,,[],[],[],true,https://www.the-afc.com/en/national/afc_asian_cup/home.html,,,,"[""https://en.wikipedia.org/wiki/2027_AFC_Asian_Cup"",""https://www.wikidata.org/wiki/Q97359865"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2027+AFC+Asian+Cup%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q97359865#P856"",""https://www.eventbrite.com/d/india/2027+AFC+Asian+Cup++India"",""https://www.ticketmaster.com/search?q=2027+AFC+Asian+Cup++India"",""https://in.bookmyshow.com/explore/events-?search=2027 AFC Asian Cup"",""https://insider.in/search?q=2027 AFC Asian Cup""]"
Arena of Valor,,India,,,,,https://www.google.com/maps/search/?api=1&query=Arena+of+Valor%2C+India,,,[],[],[],true,https://www.facebook.com/AoVTW/,,,,"[""https://en.wikipedia.org/wiki/Arena_of_Valor"",""https://www.wikidata.org/wiki/Q55812491"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Arena+of+Valor%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q55812491#P856"",""https://www.eventbrite.com/d/india/Arena+of+Valor++India"",""https://www.ticketmaster.com/search?q=Arena+of+Valor++India"",""https://in.bookmyshow.com/explore/events-?search=Arena of Valor"",""https://insider.in/search?q=Arena of Valor""]"
Arun Jaitley Cricket Stadium,,India,,,,,https://www.google.com/maps/search/?api=1&query=Arun+Jaitley+Cricket+Stadium%2C+India,35200,35200,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Arun_Jaitley_Cricket_Stadium"",""https://www.wikidata.org/wiki/Q15217611"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q15217611#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Arun+Jaitley+Cricket+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Arun+Jaitley+Cricket+Stadium++India"",""https://www.ticketmaster.com/search?q=Arun+Jaitley+Cricket+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=Arun Jaitley Cricket Stadium"",""https://insider.in/search?q=Arun Jaitley Cricket Stadium""]"
Bangalore Football Stadium,,India,,,,,https://www.google.com/maps/search/?api=1&query=Bangalore+Football+Stadium%2C+India,15000,15000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Bangalore_Football_Stadium"",""https://www.wikidata.org/wiki/Q3545234"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q3545234#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bangalore+Football+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Bangalore+Football+Stadium++India"",""https://www.ticketmaster.com/search?q=Bangalore+Football+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=Bangalore Football Stadium"",""https://insider.in/search?q=Bangalore Football Stadium""]"
Bangkok Arena,,India,,,,,https://www.google.com/maps/search/?api=1&query=Bangkok+Arena%2C+India,12000,12000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Bangkok_Arena"",""https://www.wikidata.org/wiki/Q4855206"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q4855206#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bangkok+Arena%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Bangkok+Arena++India"",""https://www.ticketmaster.com/search?q=Bangkok+Arena++India"",""https://in.bookmyshow.com/explore/events-?search=Bangkok Arena"",""https://insider.in/search?q=Bangkok Arena""]"
Basawan Singh Indoor Stadium,,India,arena,,,,https://www.google.com/maps/search/?api=1&query=Basawan+Singh+Indoor+Stadium%2C+India,,,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Basawan_Singh_Indoor_Stadium"",""https://www.wikidata.org/wiki/Q19457260"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Basawan+Singh+Indoor+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Basawan+Singh+Indoor+Stadium++India"",""https://www.ticketmaster.com/search?q=Basawan+Singh+Indoor+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=Basawan Singh Indoor Stadium"",""https://insider.in/search?q=Basawan Singh Indoor Stadium""]"
Bhaichung Stadium,,India,stadium,,,,https://www.google.com/maps/search/?api=1&query=Bhaichung+Stadium%2C+India,,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Bhaichung_Stadium"",""https://www.wikidata.org/wiki/Q4843168"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bhaichung+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Bhaichung+Stadium++India"",""https://www.ticketmaster.com/search?q=Bhaichung+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=Bhaichung Stadium"",""https://insider.in/search?q=Bhaichung Stadium""]"
Board of Control for Cricket in India,,India,,,,,https://www.google.com/maps/search/?api=1&query=Board+of+Control+for+Cricket+in+India%2C+India,,,[],[],[],true,https://www.facebook.com/IndianCricketTeam/,,,,"[""https://en.wikipedia.org/wiki/Board_of_Control_for_Cricket_in_India"",""https://www.wikidata.org/wiki/Q2907539"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Board+of+Control+for+Cricket+in+India%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q2907539#P856"",""https://www.eventbrite.com/d/india/Board+of+Control+for+Cricket+in+India++India"",""https://www.ticketmaster.com/search?q=Board+of+Control+for+Cricket+in+India++India"",""https://in.bookmyshow.com/explore/events-?search=Board of Control for Cricket in India"",""https://insider.in/search?q=Board of Control for Cricket in India""]"
CAFVD Sports Stadium,,India,stadium,,,,https://www.google.com/maps/search/?api=1&query=CAFVD+Sports+Stadium%2C+India,,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/CAFVD_Sports_Stadium"",""https://www.wikidata.org/wiki/Q5008592"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=CAFVD+Sports+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/CAFVD+Sports+Stadium++India"",""https://www.ticketmaster.com/search?q=CAFVD+Sports+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=CAFVD Sports Stadium"",""https://insider.in/search?q=CAFVD Sports Stadium""]"
Chaudhary Charan Singh Haryana Agricultural University Sports Complex,,India,arena,,,,https://www.google.com/maps/search/?api=1&query=Chaudhary+Charan+Singh+Haryana+Agricultural+University+Sports+Complex%2C+India,,,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Chaudhary_Charan_Singh_Haryana_Agricultural_University_Sports_Complex"",""https://www.wikidata.org/wiki/Q24747946"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Chaudhary+Charan+Singh+Haryana+Agricultural+University+Sports+Complex%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Chaudhary+Charan+Singh+Haryana+Agricultural+University+Sports+Complex++India"",""https://www.ticketmaster.com/search?q=Chaudhary+Charan+Singh+Haryana+Agricultural+University+Sports+Complex++India"",""https://in.bookmyshow.com/explore/events-?search=Chaudhary Charan Singh Haryana Agricultural University Sports Complex"",""https://insider.in/search?q=Chaudhary Charan Singh Haryana Agricultural University Sports Complex""]"
Co-op Live,,India,arena,,,,https://www.google.com/maps/search/?api=1&query=Co-op+Live%2C+India,,,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Co-op_Live"",""https://www.wikidata.org/wiki/Q111962681"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Co-op+Live%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Co-op+Live++India"",""https://www.ticketmaster.com/search?q=Co-op+Live++India"",""https://in.bookmyshow.com/explore/events-?search=Co-op Live"",""https://insider.in/search?q=Co-op Live""]"
DDA Netaji Subhash Sports Complex,,India,arena,,,,https://www.google.com/maps/search/?api=1&query=DDA+Netaji+Subhash+Sports+Complex%2C+India,,,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/DDA_Netaji_Subhash_Sports_Complex"",""https://www.wikidata.org/wiki/Q20875764"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=DDA+Netaji+Subhash+Sports+Complex%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/DDA+Netaji+Subhash+Sports+Complex++India"",""https://www.ticketmaster.com/search?q=DDA+Netaji+Subhash+Sports+Complex++India"",""https://in.bookmyshow.com/explore/events-?search=DDA Netaji Subhash Sports Complex"",""https://insider.in/search?q=DDA Netaji Subhash Sports Complex""]"
